D:\UCSB\Courses\CS291A - Mixed and Augmented Reality\Projects\Project4>python3 interactive_face_augmentation.py intrinsic-calib-suriya.pkl
X,Y,Z: 53.522123585264076, 6.188679245283018, 276.2179398574486
X,Y,Z: 53.40313008785358, 6.683544303797468, 277.96615466667294
X,Y,Z: 52.61239910506128, 6.188679245283018, 276.2179398574486
X,Y,Z: 54.20393407679611, 6.878980891719745, 279.73663972824414
X,Y,Z: 55.52547383844183, 7.587096774193548, 283.34614475699567
X,Y,Z: 52.61239910506128, 5.886792452830188, 276.2179398574486
X,Y,Z: 54.39685866238215, 7.384615384615385, 281.5298233162457
X,Y,Z: 53.5897251920732, 6.878980891719745, 279.73663972824414
X,Y,Z: 54.08778560180043, 7.076923076923077, 281.5298233162457
X,Y,Z: 56.25129702587244, 7.999999999999999, 287.0500159302897
X,Y,Z: 54.39685866238215, 7.384615384615385, 281.5298233162457
X,Y,Z: 57.09718119167504, 8.842105263157896, 288.93850287719954
X,Y,Z: 56.0425723615835, 8.103896103896103, 285.18605478788527
X,Y,Z: 51.35987989318788, 5.217391304347825, 272.7866611014554
X,Y,Z: 54.51103851915756, 6.267515923566879, 279.73663972824414
X,Y,Z: 53.036937195822595, 5.3999999999999995, 274.49157773333957
X,Y,Z: 53.036937195822595, 5.999999999999999, 274.49157773333957
X,Y,Z: 53.82536507866501, 5.886792452830188, 276.2179398574486
X,Y,Z: 52.03734968769733, 4.682926829268292, 267.7966612032581
X,Y,Z: 53.39189717705509, 4.269938650306749, 269.4395855051186
X,Y,Z: 56.8577800126743, 5.584905660377357, 276.2179398574486
X,Y,Z: 57.44180066663165, 4.444444444444444, 271.1027928230514
X,Y,Z: 61.88154513583238, 5.961783439490446, 279.73663972824414
X,Y,Z: 61.47463174970346, 5.1000000000000005, 274.49157773333957
X,Y,Z: 60.19529681734467, 3.9754601226993866, 269.4395855051186
X,Y,Z: 64.1355758542966, 5.283018867924528, 276.2179398574486
X,Y,Z: 61.73922844303073, 3.5121951219512195, 267.7966612032581
X,Y,Z: 64.28719660099708, 4.148148148148148, 271.1027928230514
X,Y,Z: 70.15958475204971, 5.846153846153846, 281.5298233162457
X,Y,Z: 66.66820388251548, 4.7407407407407405, 271.1027928230514
X,Y,Z: 272.19783469922174, 78.98181818181817, 798.5209534060787
X,Y,Z: 284.4708449594121, 78.10909090909091, 798.5209534060787
X,Y,Z: 81.17898550381008, -7.83673469387755, 224.0747573333384
X,Y,Z: 86.24625907633765, -6.288770053475935, 234.8591039429643
X,Y,Z: 90.00207524139591, -5.066666666666666, 243.99251354074627
X,Y,Z: 76.7510408399659, -8.081632653061224, 224.0747573333384
X,Y,Z: 78.12913880108087, -7.162303664921466, 229.94058867714307
X,Y,Z: 75.05695891817442, -7.917525773195876, 226.384806378012
X,Y,Z: 78.80366034960932, -6.451612903225806, 236.12178729749638
X,Y,Z: 73.33284271959286, -7.162303664921466, 229.94058867714307
X,Y,Z: 73.33284271959286, -7.162303664921466, 229.94058867714307
X,Y,Z: 77.1446359211965, -5.333333333333333, 243.99251354074627
X,Y,Z: 78.07606973558595, -3.818181818181818, 249.53779793939958
X,Y,Z: 78.07606973558595, -3.818181818181818, 249.53779793939958
X,Y,Z: 73.9392547498898, -4.692737430167598, 245.35560020857167
X,Y,Z: 74.77472655497328, -4.203389830508474, 248.12797987194534
X,Y,Z: 72.59861273298313, -3.7028571428571424, 250.963728213339
X,Y,Z: 76.41409959618515, -1.018181818181818, 266.17365113535953
X,Y,Z: 67.63931470947765, -3.154285714285714, 250.963728213339
X,Y,Z: 70.60111769573786, -1.1428571428571428, 261.42055022222814
X,Y,Z: 63.78208291341782, -2.605714285714286, 250.963728213339
X,Y,Z: 65.97136717063398, 0.1437125748502994, 262.98594273852893
X,Y,Z: 65.85517700589945, 1.170731707317073, 267.7966612032581
X,Y,Z: 65.47770024175628, 1.7777777777777775, 271.1027928230514
X,Y,Z: 59.90835311994114, 0.1437125748502994, 262.98594273852893
X,Y,Z: 59.227556127770455, 1.7777777777777775, 271.1027928230514
X,Y,Z: 54.79022437584978, 1.3090909090909089, 266.17365113535953
X,Y,Z: 54.79022437584978, 1.3090909090909089, 266.17365113535953
X,Y,Z: 53.09609719269467, 1.9141104294478528, 269.4395855051186
X,Y,Z: 52.434244727688245, 2.9999999999999996, 274.49157773333957
X,Y,Z: 53.03693719582259, 4.49032258064516, 283.34614475699567
X,Y,Z: 47.76053521064641, 4.075471698113207, 276.2179398574486
X,Y,Z: 44.900588876008904, 4.2, 274.49157773333957
X,Y,Z: 43.63798630036035, 5.164556962025316, 277.96615466667294
X,Y,Z: 40.69133861289226, 6.878980891719745, 279.73663972824414
X,Y,Z: 38.94320563329631, 7.384615384615385, 281.5298233162457
X,Y,Z: 35.852475027479144, 8.307692307692308, 281.5298233162457
X,Y,Z: 25.577680354969875, 7.609756097560975, 267.7966612032581
X,Y,Z: 26.943898575417894, 10.823529411764703, 287.0500159302897
X,Y,Z: 17.658505435783436, 9.936305732484078, 279.73663972824414
X,Y,Z: 16.01786693833568, 13.369127516778523, 294.75605662640487
X,Y,Z: 11.487561137594275, 14.013422818791945, 294.75605662640487
X,Y,Z: 5.541999706982507, 5.517241379310344, 252.40604849042717
X,Y,Z: 6.848778046981223, 4.636363636363636, 249.53779793939958
X,Y,Z: 12.76289932519795, 4.517647058823529, 258.34501433726075
X,Y,Z: 17.300819085268333, 3.952941176470588, 258.34501433726075
X,Y,Z: 17.622586787554024, 3.508771929824561, 256.8342247797329
